Time,Position,Speed
8.237,-0.0151652,0.236965
8.238,-0.0149282,0.239263
8.239,-0.014689,0.24152
8.24,-0.0144475,0.243736
8.241,-0.0142037,0.245909
8.242,-0.0139578,0.248039
8.243,-0.0137098,0.250127
8.244,-0.0134596,0.252173
8.245,-0.0132075,0.254175
8.246,-0.0129533,0.256134
8.247,-0.0126972,0.258049
8.248,-0.0124391,0.259921
8.249,-0.0121792,0.261749
8.25,-0.0119174,0.263533
8.251,-0.0116539,0.265272
8.252,-0.0113886,0.266967
8.253,-0.0111217,0.268618
8.254,-0.0108531,0.270224
8.255,-0.0105828,0.271786
8.256,-0.010311,0.273302
8.257,-0.0100377,0.274773
8.258,-0.00976297,0.276199
8.259,-0.00948677,0.27758
8.26,-0.00920919,0.278916
8.261,-0.00893027,0.280206
8.262,-0.00865007,0.281451
8.263,-0.00836862,0.28265
8.264,-0.00808597,0.283804
8.265,-0.00780216,0.284912
8.266,-0.00751725,0.285975
8.267,-0.00723127,0.286992
8.268,-0.00694428,0.287963
8.269,-0.00665632,0.288888
8.27,-0.00636743,0.289768
8.271,-0.00607766,0.290602
8.272,-0.00578706,0.29139
8.273,-0.00549567,0.292133
8.274,-0.00520354,0.29283
8.275,-0.00491071,0.293482
8.276,-0.00461723,0.294088
8.277,-0.00432314,0.294648
8.278,-0.00402849,0.295163
8.279,-0.00373333,0.295633
8.28,-0.00343769,0.296057
8.281,-0.00314164,0.296437
8.282,-0.0028452,0.296771
8.283,-0.00254843,0.29706
8.284,-0.00225137,0.297304
8.285,-0.00195407,0.297504
8.286,-0.00165656,0.297658
8.287,-0.0013589,0.297769
8.288,-0.00106114,0.297834
8.289,-0.000763301,0.297856
8.29,-0.000465445,0.297833
8.291,-0.000167612,0.297767
8.292,0.000130155,0.297656
8.293,0.000427811,0.297502
8.294,0.000725313,0.297305
8.295,0.00102262,0.297064
8.296,0.00131968,0.29678
8.297,0.00161646,0.296452
8.298,0.00191291,0.296083
8.299,0.002209,0.29567
8.3,0.00250467,0.295215
8.301,0.00279988,0.294718
8.302,0.0030946,0.294179
8.303,0.00338878,0.293599
8.304,0.00368238,0.292977
8.305,0.00397535,0.292313
8.306,0.00426767,0.291608
8.307,0.00455928,0.290863
8.308,0.00485014,0.290077
8.309,0.00514022,0.28925
8.31,0.00542947,0.288384
8.311,0.00571785,0.287477
8.312,0.00600533,0.286531
8.313,0.00629186,0.285546
8.314,0.00657741,0.284522
8.315,0.00686193,0.283458
8.316,0.00714539,0.282357
8.317,0.00742774,0.281217
8.318,0.00770896,0.280039
8.319,0.007989,0.278823
8.32,0.00826782,0.27757
8.321,0.00854539,0.276279
8.322,0.00882167,0.274952
8.323,0.00909662,0.273589
8.324,0.00937021,0.272189
8.325,0.0096424,0.270753
8.326,0.00991315,0.269281
8.327,0.0101824,0.267774
8.328,0.0104502,0.266232
8.329,0.0107164,0.264656
8.33,0.0109811,0.263045
8.331,0.0112441,0.2614
8.332,0.0115055,0.259721
8.333,0.0117653,0.258008
8.334,0.0120233,0.256263
8.335,0.0122795,0.254485
8.336,0.012534,0.252674
8.337,0.0127867,0.250831
8.338,0.0130375,0.248956
8.339,0.0132865,0.24705
8.34,0.0135335,0.245113
8.341,0.0137786,0.243145
8.342,0.0140218,0.241146
8.343,0.0142629,0.239118
8.344,0.014502,0.237059
8.345,0.0147391,0.234971
8.346,0.0149741,0.232854
8.347,0.0152069,0.230709
8.348,0.0154376,0.228534
8.349,0.0156662,0.226332
8.35,0.0158925,0.224102
8.351,0.0161166,0.221845
8.352,0.0163385,0.219561
8.353,0.016558,0.21725
8.354,0.0167753,0.214913
8.355,0.0169902,0.21255
8.356,0.0172027,0.210162
8.357,0.0174129,0.207748
8.358,0.0176206,0.205309
8.359,0.0178259,0.202846
8.36,0.0180288,0.200359
8.361,0.0182292,0.197848
8.362,0.018427,0.195313
8.363,0.0186223,0.192756
8.364,0.0188151,0.190176
8.365,0.0190052,0.187573
8.366,0.0191928,0.184949
8.367,0.0193778,0.182303
8.368,0.0195601,0.179636
8.369,0.0197397,0.176948
8.37,0.0199167,0.174239
8.371,0.0200909,0.17151
8.372,0.0202624,0.168762
8.373,0.0204312,0.165994
8.374,0.0205972,0.163207
8.375,0.0207604,0.160402
8.376,0.0209208,0.157578
8.377,0.0210783,0.154737
8.378,0.0212331,0.151877
8.379,0.021385,0.149001
8.38,0.021534,0.146108
8.381,0.0216801,0.143198
8.382,0.0218233,0.140273
8.383,0.0219635,0.137332
8.384,0.0221009,0.134375
8.385,0.0222352,0.131403
8.386,0.0223667,0.128417
8.387,0.0224951,0.125417
8.388,0.0226205,0.122403
8.389,0.0227429,0.119375
8.39,0.0228623,0.116334
8.391,0.0229786,0.113281
8.392,0.0230919,0.110215
8.393,0.0232021,0.107137
8.394,0.0233092,0.104048
8.395,0.0234133,0.100948
8.396,0.0235142,0.0978361
8.397,0.0236121,0.0947141
8.398,0.0237068,0.0915821
8.399,0.0237984,0.0884402
8.4,0.0238868,0.0852891
8.401,0.0239721,0.0821289
8.402,0.0240542,0.07896
8.403,0.0241332,0.0757829
8.404,0.024209,0.0725979
8.405,0.0242816,0.0694054
8.406,0.024351,0.0662058
8.407,0.0244172,0.0629993
8.408,0.0244802,0.0597865
8.409,0.02454,0.0565676
8.41,0.0245965,0.053343
8.411,0.0246499,0.0501131
8.412,0.0247,0.0468783
8.413,0.0247469,0.043639
8.414,0.0247905,0.0403954
8.415,0.0248309,0.0371481
8.416,0.024868,0.0338973
8.417,0.0249019,0.0306434
8.418,0.0249326,0.0273868
8.419,0.02496,0.0241278
8.42,0.0249841,0.0208669
8.421,0.025005,0.0176044
8.422,0.0250226,0.0143407
8.423,0.0250369,0.0110761
8.424,0.025048,0.00781102
8.425,0.0250558,0.00454582
8.426,0.0250603,0.00128086
8.427,0.0250616,-0.00198349
8.428,0.0250596,-0.00524684
8.429,0.0250544,-0.00850885
8.43,0.0250459,-0.0117691
8.431,0.0250341,-0.0150273
8.432,0.0250191,-0.018283
8.433,0.0250008,-0.0215359
8.434,0.0249793,-0.0247856
8.435,0.0249545,-0.0280318
8.436,0.0249264,-0.031274
8.437,0.0248952,-0.0345119
8.438,0.0248607,-0.0377451
8.439,0.0248229,-0.0409733
8.44,0.0247819,-0.0441961
8.441,0.0247377,-0.0474131
8.442,0.0246903,-0.050624
8.443,0.0246397,-0.0538283
8.444,0.0245859,-0.0570258
8.445,0.0245289,-0.060216
8.446,0.0244686,-0.0633987
8.447,0.0244052,-0.0665733
8.448,0.0243387,-0.0697396
8.449,0.0242689,-0.0728972
8.45,0.024196,-0.0760457
8.451,0.02412,-0.0791848
8.452,0.0240408,-0.082314
8.453,0.0239585,-0.0854331
8.454,0.0238731,-0.0885416
8.455,0.0237845,-0.0916392
8.456,0.0236929,-0.0947255
8.457,0.0235981,-0.0978002
8.458,0.0235003,-0.100863
8.459,0.0233995,-0.103913
8.46,0.0232956,-0.106951
8.461,0.0231886,-0.109975
8.462,0.0230786,-0.112986
8.463,0.0229657,-0.115983
8.464,0.0228497,-0.118966
8.465,0.0227307,-0.121935
8.466,0.0226088,-0.124888
8.467,0.0224839,-0.127827
8.468,0.0223561,-0.130749
8.469,0.0222253,-0.133656
8.47,0.0220917,-0.136546
8.471,0.0219551,-0.139419
8.472,0.0218157,-0.142276
8.473,0.0216734,-0.145114
8.474,0.0215283,-0.147936
8.475,0.0213804,-0.150738
8.476,0.0212296,-0.153523
8.477,0.0210761,-0.156288
8.478,0.0209198,-0.159034
8.479,0.0207608,-0.161761
8.48,0.020599,-0.164468
8.481,0.0204346,-0.167154
8.482,0.0202674,-0.16982
8.483,0.0200976,-0.172464
8.484,0.0199251,-0.175087
8.485,0.01975,-0.177689
8.486,0.0195723,-0.180268
8.487,0.0193921,-0.182825
8.488,0.0192092,-0.185359
8.489,0.0190239,-0.18787
8.49,0.018836,-0.190357
8.491,0.0186457,-0.192821
8.492,0.0184528,-0.19526
8.493,0.0182576,-0.197675
8.494,0.0180599,-0.200065
8.495,0.0178598,-0.20243
8.496,0.0176574,-0.204769
8.497,0.0174526,-0.207082
8.498,0.0172456,-0.209369
8.499,0.0170362,-0.21163
8.5,0.0168246,-0.213863
8.501,0.0166107,-0.216069
8.502,0.0163946,-0.218248
8.503,0.0161764,-0.220399
8.504,0.015956,-0.222521
8.505,0.0157335,-0.224615
8.506,0.0155088,-0.22668
8.507,0.0152822,-0.228715
8.508,0.0150534,-0.230721
8.509,0.0148227,-0.232697
8.51,0.01459,-0.234643
8.511,0.0143554,-0.236559
8.512,0.0141188,-0.238443
8.513,0.0138804,-0.240297
8.514,0.0136401,-0.242118
8.515,0.013398,-0.243908
8.516,0.0131541,-0.245666
8.517,0.0129084,-0.247392
8.518,0.012661,-0.249085
8.519,0.0124119,-0.250744
8.52,0.0121612,-0.252371
8.521,0.0119088,-0.253964
8.522,0.0116548,-0.255523
8.523,0.0113993,-0.257047
8.524,0.0111423,-0.258538
8.525,0.0108837,-0.259993
8.526,0.0106237,-0.261413
8.527,0.0103623,-0.262799
8.528,0.0100995,-0.264148
8.529,0.00983538,-0.265462
8.53,0.00956991,-0.266739
8.531,0.00930318,-0.26798
8.532,0.0090352,-0.269185
8.533,0.00876601,-0.270352
8.534,0.00849566,-0.271482
8.535,0.00822418,-0.272575
8.536,0.0079516,-0.27363
8.537,0.00767797,-0.274647
8.538,0.00740332,-0.275627
8.539,0.0071277,-0.276567
8.54,0.00685113,-0.277469
8.541,0.00657366,-0.278332
8.542,0.00629533,-0.279156
8.543,0.00601617,-0.279941
8.544,0.00573623,-0.280686
8.545,0.00545554,-0.281392
8.546,0.00517415,-0.282058
8.547,0.0048921,-0.282683
8.548,0.00460941,-0.283268
8.549,0.00432614,-0.283813
8.55,0.00404233,-0.284317
8.551,0.00375801,-0.28478
8.552,0.00347323,-0.285202
8.553,0.00318803,-0.285583
8.554,0.00290245,-0.285922
8.555,0.00261653,-0.28622
8.556,0.00233031,-0.286476
8.557,0.00204383,-0.28669
8.558,0.00175714,-0.286863
8.559,0.00147028,-0.286993
8.56,0.00118329,-0.287081
8.561,0.000896205,-0.287127
8.562,0.000609078,-0.28713
8.563,0.000321949,-0.28709
8.564,3.48585e-05,-0.287008
8.565,-0.00025215,-0.286883
8.566,-0.000539033,-0.286715
8.567,-0.000825748,-0.286504
8.568,-0.00111225,-0.286251
8.569,-0.0013985,-0.285953
8.57,-0.00168446,-0.285613
8.571,-0.00197007,-0.28523
8.572,-0.0022553,-0.284803
8.573,-0.0025401,-0.284333
8.574,-0.00282444,-0.283819
8.575,-0.00310825,-0.283263
8.576,-0.00339152,-0.282662
8.577,-0.00367418,-0.282018
8.578,-0.0039562,-0.281331
8.579,-0.00423753,-0.280601
8.58,-0.00451813,-0.279826
8.581,-0.00479796,-0.279009
8.582,-0.00507697,-0.278148
8.583,-0.00535511,-0.277244
8.584,-0.00563236,-0.276296
8.585,-0.00590865,-0.275305
8.586,-0.00618396,-0.274271
8.587,-0.00645823,-0.273193
8.588,-0.00673142,-0.272073
8.589,-0.00700349,-0.270909
8.59,-0.0072744,-0.269703
8.591,-0.00754411,-0.268454
8.592,-0.00781256,-0.267162
8.593,-0.00807972,-0.265827
8.594,-0.00834555,-0.26445
8.595,-0.00861,-0.26303
8.596,-0.00887303,-0.261568
8.597,-0.0091346,-0.260065
8.598,-0.00939466,-0.258519
8.599,-0.00965318,-0.256931
8.6,-0.00991011,-0.255302
8.601,-0.0101654,-0.253632
8.602,-0.010419,-0.25192
8.603,-0.010671,-0.250167
8.604,-0.0109211,-0.248373
8.605,-0.0111695,-0.246539
8.606,-0.011416,-0.244665
8.607,-0.0116607,-0.24275
8.608,-0.0119035,-0.240795
8.609,-0.0121443,-0.238801
8.61,-0.0123831,-0.236767
8.611,-0.0126198,-0.234694
8.612,-0.0128545,-0.232582
8.613,-0.0130871,-0.230432
8.614,-0.0133175,-0.228244
8.615,-0.0135458,-0.226017
8.616,-0.0137718,-0.223753
8.617,-0.0139955,-0.221452
8.618,-0.014217,-0.219113
8.619,-0.0144361,-0.216738
8.62,-0.0146528,-0.214326
8.621,-0.0148672,-0.211879
8.622,-0.0150791,-0.209396
8.623,-0.0152884,-0.206878
8.624,-0.0154953,-0.204325
8.625,-0.0156997,-0.201737
8.626,-0.0159014,-0.199115
8.627,-0.0161005,-0.19646
8.628,-0.016297,-0.193772
8.629,-0.0164907,-0.19105
8.63,-0.0166818,-0.188297
8.631,-0.0168701,-0.185511
8.632,-0.0170556,-0.182694
8.633,-0.0172383,-0.179845
8.634,-0.0174181,-0.176967
8.635,-0.0175951,-0.174058
8.636,-0.0177692,-0.171119
8.637,-0.0179403,-0.168151
8.638,-0.0181084,-0.165155
8.639,-0.0182736,-0.16213
8.64,-0.0184357,-0.159078
8.641,-0.0185948,-0.155999
8.642,-0.0187508,-0.152893
8.643,-0.0189037,-0.149761
8.644,-0.0190534,-0.146603
8.645,-0.0192,-0.14342
8.646,-0.0193435,-0.140213
8.647,-0.0194837,-0.136982
8.648,-0.0196207,-0.133727
8.649,-0.0197544,-0.13045
8.65,-0.0198848,-0.12715
8.651,-0.020012,-0.123829
8.652,-0.0201358,-0.120487
8.653,-0.0202563,-0.117124
8.654,-0.0203734,-0.113742
8.655,-0.0204872,-0.11034
8.656,-0.0205975,-0.106919
8.657,-0.0207044,-0.10348
8.658,-0.0208079,-0.100024
8.659,-0.0209079,-0.0965511
8.66,-0.0210045,-0.0930619
8.661,-0.0210975,-0.089557
8.662,-0.0211871,-0.0860372
8.663,-0.0212731,-0.082503
8.664,-0.0213556,-0.0789552
8.665,-0.0214346,-0.0753943
8.666,-0.02151,-0.071821
8.667,-0.0215818,-0.0682359
8.668,-0.0216501,-0.0646398
8.669,-0.0217147,-0.0610332
8.67,-0.0217757,-0.0574167
8.671,-0.0218331,-0.0537912
8.672,-0.0218869,-0.0501572
8.673,-0.0219371,-0.0465154
8.674,-0.0219836,-0.0428664
8.675,-0.0220265,-0.039211
8.676,-0.0220657,-0.0355498
8.677,-0.0221012,-0.0318834
8.678,-0.0221331,-0.0282126
8.679,-0.0221613,-0.024538
8.68,-0.0221859,-0.0208603
8.681,-0.0222067,-0.0171802
8.682,-0.0222239,-0.0134983
8.683,-0.0222374,-0.00981527
8.684,-0.0222472,-0.00613187
8.685,-0.0222534,-0.00244874
8.686,-0.0222558,0.00123344
8.687,-0.0222546,0.00491401
8.688,-0.0222497,0.00859228
8.689,-0.0222411,0.0122676
8.69,-0.0222288,0.0159393
8.691,-0.0222129,0.0196066
8.692,-0.0221932,0.023269
8.693,-0.02217,0.0269258
8.694,-0.0221431,0.0305762
8.695,-0.0221125,0.0342197
8.696,-0.0220783,0.0378555
8.697,-0.0220404,0.0414831
8.698,-0.0219989,0.0451017
8.699,-0.0219538,0.0487107
8.7,-0.0219051,0.0523094
8.701,-0.0218528,0.0558972
8.702,-0.0217969,0.0594735
8.703,-0.0217374,0.0630376
8.704,-0.0216744,0.0665889
8.705,-0.0216078,0.0701267
8.706,-0.0215377,0.0736505
8.707,-0.021464,0.0771595
8.708,-0.0213869,0.0806532
8.709,-0.0213062,0.0841309
8.71,-0.0212221,0.0875921
8.711,-0.0211345,0.0910361
8.712,-0.0210434,0.0944624
8.713,-0.020949,0.0978703
8.714,-0.0208511,0.101259
8.715,-0.0207499,0.104629
8.716,-0.0206452,0.107978
8.717,-0.0205373,0.111306
8.718,-0.0204259,0.114614
8.719,-0.0203113,0.117899
8.72,-0.0201934,0.121162
8.721,-0.0200723,0.124402
8.722,-0.0199479,0.127619
8.723,-0.0198202,0.130811
8.724,-0.0196894,0.133979
8.725,-0.0195555,0.137122
8.726,-0.0194183,0.14024
8.727,-0.0192781,0.143331
8.728,-0.0191348,0.146396
8.729,-0.0189884,0.149433
8.73,-0.0188389,0.152443
8.731,-0.0186865,0.155425
8.732,-0.0185311,0.158378
8.733,-0.0183727,0.161302
8.734,-0.0182114,0.164197
8.735,-0.0180472,0.167062
8.736,-0.0178801,0.169896
8.737,-0.0177102,0.1727
8.738,-0.0175375,0.175472
8.739,-0.0173621,0.178213
8.74,-0.0171838,0.180921
8.741,-0.0170029,0.183597
8.742,-0.0168193,0.18624
8.743,-0.0166331,0.18885
8.744,-0.0164442,0.191426
8.745,-0.0162528,0.193969
8.746,-0.0160588,0.196476
8.747,-0.0158624,0.198949
8.748,-0.0156634,0.201387
8.749,-0.015462,0.20379
8.75,-0.0152582,0.206157
8.751,-0.0150521,0.208487
8.752,-0.0148436,0.210781
8.753,-0.0146328,0.213039
8.754,-0.0144198,0.215259
8.755,-0.0142045,0.217443
8.756,-0.0139871,0.219588
8.757,-0.0137675,0.221696
8.758,-0.0135458,0.223766
8.759,-0.013322,0.225797
8.76,-0.0130962,0.22779
8.761,-0.0128684,0.229744
8.762,-0.0126387,0.231659
8.763,-0.012407,0.233534
8.764,-0.0121735,0.23537
8.765,-0.0119381,0.237167
8.766,-0.011701,0.238923
8.767,-0.011462,0.240639
8.768,-0.0112214,0.242316
8.769,-0.0109791,0.243951
8.77,-0.0107351,0.245547
8.771,-0.0104896,0.247101
8.772,-0.0102425,0.248615
8.773,-0.00999387,0.250087
8.774,-0.00974379,0.251519
8.775,-0.00949227,0.252909
8.776,-0.00923936,0.254258
8.777,-0.0089851,0.255565
8.778,-0.00872954,0.256831
8.779,-0.00847271,0.258055
8.78,-0.00821465,0.259238
8.781,-0.00795541,0.260378
8.782,-0.00769503,0.261477
8.783,-0.00743356,0.262534
8.784,-0.00717102,0.263549
8.785,-0.00690747,0.264522
8.786,-0.00664295,0.265453
8.787,-0.0063775,0.266342
8.788,-0.00611116,0.267189
8.789,-0.00584397,0.267994
8.79,-0.00557597,0.268757
8.791,-0.00530722,0.269477
8.792,-0.00503774,0.270156
8.793,-0.00476758,0.270793
8.794,-0.00449679,0.271388
8.795,-0.0042254,0.27194
8.796,-0.00395346,0.272451
8.797,-0.00368101,0.27292
8.798,-0.00340809,0.273347
8.799,-0.00313474,0.273733
8.8,-0.00286101,0.274076
8.801,-0.00258693,0.274379
8.802,-0.00231256,0.274639
8.803,-0.00203792,0.274858
8.804,-0.00176306,0.275036
8.805,-0.00148802,0.275173
8.806,-0.00121285,0.275268
8.807,-0.000937581,0.275323
8.808,-0.000662259,0.275336
8.809,-0.000386922,0.275309
8.81,-0.000111614,0.275241
8.811,0.000163627,0.275133
8.812,0.00043876,0.274984
8.813,0.000713744,0.274795
8.814,0.000988538,0.274566
8.815,0.0012631,0.274297
8.816,0.0015374,0.273988
8.817,0.00181139,0.273639
8.818,0.00208503,0.273252
8.819,0.00235828,0.272824
8.82,0.0026311,0.272358
8.821,0.00290346,0.271853
8.822,0.00317532,0.27131
8.823,0.00344663,0.270728
8.824,0.00371735,0.270107
8.825,0.00398746,0.269449
8.826,0.00425691,0.268752
8.827,0.00452566,0.268018
8.828,0.00479368,0.267247
8.829,0.00506093,0.266438
8.83,0.00532736,0.265593
8.831,0.00559296,0.26471
8.832,0.00585767,0.263791
8.833,0.00612146,0.262836
8.834,0.00638429,0.261845
8.835,0.00664614,0.260818
8.836,0.00690696,0.259755
8.837,0.00716671,0.258657
8.838,0.00742537,0.257524
8.839,0.00768289,0.256356
8.84,0.00793925,0.255154
8.841,0.0081944,0.253917
8.842,0.00844832,0.252647
8.843,0.00870097,0.251343
8.844,0.00895231,0.250005
8.845,0.00920231,0.248634
8.846,0.00945095,0.24723
8.847,0.00969818,0.245794
8.848,0.00994397,0.244325
8.849,0.0101883,0.242824
8.85,0.0104311,0.241292
8.851,0.0106724,0.239728
8.852,0.0109121,0.238133
8.853,0.0111503,0.236507
8.854,0.0113868,0.23485
8.855,0.0116216,0.233163
8.856,0.0118548,0.231447
8.857,0.0120862,0.2297
8.858,0.0123159,0.227924
8.859,0.0125439,0.22612
8.86,0.01277,0.224286
8.861,0.0129943,0.222424
8.862,0.0132167,0.220534
8.863,0.0134372,0.218616
8.864,0.0136558,0.216671
8.865,0.0138725,0.214698
8.866,0.0140872,0.212699
8.867,0.0142999,0.210673
8.868,0.0145106,0.208621
8.869,0.0147192,0.206543
8.87,0.0149258,0.20444
8.871,0.0151302,0.202311
8.872,0.0153325,0.200158
8.873,0.0155327,0.19798
8.874,0.0157306,0.195777
8.875,0.0159264,0.193551
8.876,0.01612,0.191301
8.877,0.0163113,0.189029
8.878,0.0165003,0.186733
8.879,0.016687,0.184414
8.88,0.0168714,0.182074
8.881,0.0170535,0.179712
8.882,0.0172332,0.177328
8.883,0.0174106,0.174922
8.884,0.0175855,0.172497
8.885,0.017758,0.17005
8.886,0.017928,0.167583
8.887,0.0180956,0.165097
8.888,0.0182607,0.162591
8.889,0.0184233,0.160066
8.89,0.0185834,0.157522
8.891,0.0187409,0.15496
8.892,0.0188958,0.152379
8.893,0.0190482,0.149781
8.894,0.019198,0.147166
8.895,0.0193452,0.144533
8.896,0.0194897,0.141884
8.897,0.0196316,0.139218
8.898,0.0197708,0.136536
8.899,0.0199073,0.133839
8.9,0.0200412,0.131126
8.901,0.0201723,0.128398
8.902,0.0203007,0.125656
8.903,0.0204264,0.1229
8.904,0.0205493,0.120129
8.905,0.0206694,0.117345
8.906,0.0207867,0.114548
8.907,0.0209013,0.111738
8.908,0.021013,0.108915
8.909,0.0211219,0.10608
8.91,0.021228,0.103233
8.911,0.0213313,0.100375
8.912,0.0214316,0.0975059
8.913,0.0215291,0.0946259
8.914,0.0216238,0.0917355
8.915,0.0217155,0.088835
8.916,0.0218043,0.0859248
8.917,0.0218903,0.0830053
8.918,0.0219733,0.0800767
8.919,0.0220533,0.0771395
8.92,0.0221305,0.074194
8.921,0.0222047,0.0712406
8.922,0.0222759,0.0682795
8.923,0.0223442,0.0653112
8.924,0.0224095,0.0623361
8.925,0.0224718,0.0593543
8.926,0.0225312,0.0563664
8.927,0.0225876,0.0533727
8.928,0.0226409,0.0503735
8.929,0.0226913,0.0473691
8.93,0.0227387,0.04436
8.931,0.022783,0.0413465
8.932,0.0228244,0.0383288
8.933,0.0228627,0.0353075
8.934,0.022898,0.0322828
8.935,0.0229303,0.0292551
8.936,0.0229596,0.0262247
8.937,0.0229858,0.023192
8.938,0.023009,0.0201573
8.939,0.0230291,0.017121
8.94,0.0230462,0.0140835
8.941,0.0230603,0.0110451
8.942,0.0230714,0.0080061
8.943,0.0230794,0.00496691
8.944,0.0230843,0.00192788
8.945,0.0230863,-0.00111065
8.946,0.0230852,-0.00414833
8.947,0.023081,-0.0071848
8.948,0.0230738,-0.0102197
8.949,0.0230636,-0.0132527
8.95,0.0230504,-0.0162835
8.951,0.0230341,-0.0193116
8.952,0.0230148,-0.0223368
8.953,0.0229924,-0.0253587
8.954,0.0229671,-0.0283769
8.955,0.0229387,-0.0313911
8.956,0.0229073,-0.034401
8.957,0.0228729,-0.0374061
8.958,0.0228355,-0.0404062
8.959,0.0227951,-0.0434008
8.96,0.0227517,-0.0463898
8.961,0.0227053,-0.0493725
8.962,0.0226559,-0.0523489
8.963,0.0226036,-0.0553184
8.964,0.0225483,-0.0582808
8.965,0.02249,-0.0612357
8.966,0.0224287,-0.0641827
8.967,0.0223646,-0.0671215
8.968,0.0222974,-0.0700517
8.969,0.0222274,-0.0729731
8.97,0.0221544,-0.0758852
8.971,0.0220785,-0.0787877
8.972,0.0219997,-0.0816803
8.973,0.0219181,-0.0845626
8.974,0.0218335,-0.0874343
8.975,0.0217461,-0.090295
8.976,0.0216558,-0.0931443
8.977,0.0215626,-0.095982
8.978,0.0214666,-0.0988077
8.979,0.0213678,-0.101621
8.98,0.0212662,-0.104422
8.981,0.0211618,-0.107209
8.982,0.0210546,-0.109983
8.983,0.0209446,-0.112744
8.984,0.0208319,-0.11549
8.985,0.0207164,-0.118222
8.986,0.0205981,-0.120939
8.987,0.0204772,-0.123641
8.988,0.0203536,-0.126328
8.989,0.0202272,-0.128999
8.99,0.0200982,-0.131653
8.991,0.0199666,-0.134291
8.992,0.0198323,-0.136913
8.993,0.0196954,-0.139517
8.994,0.0195559,-0.142104
8.995,0.0194138,-0.144673
8.996,0.0192691,-0.147224
8.997,0.0191219,-0.149756
8.998,0.0189721,-0.15227
8.999,0.0188198,-0.154764
9,0.0186651,-0.157239
9.001,0.0185078,-0.159694
9.002,0.0183481,-0.162129
9.003,0.018186,-0.164543
9.004,0.0180215,-0.166937
9.005,0.0178545,-0.169309
9.006,0.0176852,-0.17166
9.007,0.0175136,-0.173989
9.008,0.0173396,-0.176296
9.009,0.0171633,-0.178581
9.01,0.0169847,-0.180843
9.011,0.0168039,-0.183081
9.012,0.0166208,-0.185297
9.013,0.0164355,-0.187488
9.014,0.016248,-0.189656
9.015,0.0160583,-0.191799
9.016,0.0158665,-0.193917
9.017,0.0156726,-0.196011
9.018,0.0154766,-0.198079
9.019,0.0152785,-0.200121
9.02,0.0150784,-0.202138
9.021,0.0148763,-0.204128
9.022,0.0146721,-0.206092
9.023,0.014466,-0.208029
9.024,0.014258,-0.209939
9.025,0.0140481,-0.211821
9.026,0.0138363,-0.213676
9.027,0.0136226,-0.215503
9.028,0.0134071,-0.217301
9.029,0.0131898,-0.21907
9.03,0.0129707,-0.220811
9.031,0.0127499,-0.222522
9.032,0.0125274,-0.224204
9.033,0.0123032,-0.225857
9.034,0.0120773,-0.227479
9.035,0.0118498,-0.22907
9.036,0.0116208,-0.230632
9.037,0.0113901,-0.232162
9.038,0.011158,-0.233661
9.039,0.0109243,-0.235128
9.04,0.0106892,-0.236564
9.041,0.0104526,-0.237968
9.042,0.0102146,-0.23934
9.043,0.00997531,-0.240679
9.044,0.00973463,-0.241986
9.045,0.00949264,-0.243259
9.046,0.00924938,-0.2445
9.047,0.00900488,-0.245706
9.048,0.00875918,-0.246879
9.049,0.0085123,-0.248018
9.05,0.00826428,-0.249123
9.051,0.00801516,-0.250194
9.052,0.00776496,-0.251229
9.053,0.00751373,-0.25223
9.054,0.0072615,-0.253196
9.055,0.00700831,-0.254126
9.056,0.00675418,-0.255021
9.057,0.00649916,-0.25588
9.058,0.00624328,-0.256704
9.059,0.00598658,-0.257491
9.06,0.00572908,-0.258241
9.061,0.00547084,-0.258955
9.062,0.00521189,-0.259633
9.063,0.00495225,-0.260273
9.064,0.00469198,-0.260877
9.065,0.0044311,-0.261443
9.066,0.00416966,-0.261971
9.067,0.00390769,-0.262462
9.068,0.00364523,-0.262916
9.069,0.00338231,-0.263331
9.07,0.00311898,-0.263708
9.071,0.00285527,-0.264047
9.072,0.00259123,-0.264348
9.073,0.00232688,-0.26461
9.074,0.00206227,-0.264834
9.075,0.00179743,-0.265018
9.076,0.00153242,-0.265164
9.077,0.00126725,-0.265271
9.078,0.00100198,-0.265339
9.079,0.000736641,-0.265368
9.08,0.000471274,-0.265357
9.081,0.000205917,-0.265307
9.082,-5.93897e-05,-0.265217
9.083,-0.000324607,-0.265088
9.084,-0.000589695,-0.264919
9.085,-0.000854614,-0.264711
9.086,-0.00111932,-0.264462
9.087,-0.00138379,-0.264174
9.088,-0.00164796,-0.263846
9.089,-0.00191181,-0.263478
9.09,-0.00217529,-0.263071
9.091,-0.00243836,-0.262623
9.092,-0.00270098,-0.262135
9.093,-0.00296311,-0.261607
9.094,-0.00322472,-0.261039
9.095,-0.00348576,-0.260431
9.096,-0.00374619,-0.259783
9.097,-0.00400597,-0.259096
9.098,-0.00426507,-0.258368
9.099,-0.00452344,-0.2576
9.1,-0.00478104,-0.256792
9.101,-0.00503783,-0.255944
9.102,-0.00529377,-0.255056
9.103,-0.00554883,-0.254129
9.104,-0.00580296,-0.253162
9.105,-0.00605612,-0.252155
9.106,-0.00630828,-0.251109
9.107,-0.00655938,-0.250023
9.108,-0.00680941,-0.248897
9.109,-0.0070583,-0.247733
9.11,-0.00730604,-0.246529
9.111,-0.00755257,-0.245286
